user,"You go and hand a hundred million pounds to Johnny Ives and his mate Mark Newsome, because he designed the Qantas business class seat, which in my opinion is the best airline seat ever conceived by the wit of man. You give them the brief, make this journey so amazing that people want to go on the train for the sake of the train, not for the sake of the journey. That's the brief. ",Should High Speed 2 Be Abandoned? | Rory Sutherland,41570,57963
user,"People are like, man, how do you not suffer from imposter syndrome? I was like, because I've done what I said I've done. You feel like an imposter when you're an imposter. Don't try and kill that voice. Listen to that voice and get the evidence to make that voice shut the f*** up. If I get on stage and I say I can bench three fifteen, do I feel like an imposter when I say that? No, I stay fact. ",How To Never Suffer From Impostor Syndrome | Alex Hormozi,60,15631
assistant,"Presumably if you're pioneering and breaking new ground, you just put the biggest investment that you ever did into this new thing. That is a new level that you get to. Each time that you do something new, by definition you're an imposter because you haven't done it before. Now if you're teaching, that's different. If you're growing sufficiently quickly, most of the time it's fresh snow. ",How To Never Suffer From Impostor Syndrome | Alex Hormozi,15771,32534
user,"The difference between doing something new and being an imposter is one is pretending to be something that they're not. I made the biggest investment in school. I'm making a bet that I think communities are going to be huge, and I think that there's a ton of people who want to teach skills they have in communities, et cetera, and school.com can help. But it would only be an imposter if I said, I guarantee it, no matter what, this is going to be the biggest thing ever. And one of the big things that I repeat from the marketing front, I say it all the time, I say, state the facts and tell the truth. The best marketing in the entire world is truth. ",How To Never Suffer From Impostor Syndrome | Alex Hormozi,32634,58637
user,"The attitude of Americans to people that drink drive is like, you'll be at some bar. Oh, we're going to go to such and such a place. Do you want to come? I was all right. Presuming that there's an Uber waiting outside and someone gets into that Ford F one. I've just watched you sink three margaritas over the last hour. No one really bats an eye. a great video of when they first introduced the. you can't drink and drive drink and drive not drink then drive. you can't drink and drive. and they're talking to these guys and girls from the deep south in america and they're all in beat up chevy trucks. they're interviewing them through the window and this dude sat there. and there's another one with a woman who sat there child on passenger seat without seat belt on beer between legs, saying I don't know what this country's coming to, that a guy can't finish his hard day at work, have a beer when he's on his way home, this country's being run by communists, these goddamn commies trying to take our beers away from us, and I'm like, you're drinking and driving. ",The Attitude Of Americans Around People That Drink And Drive | Rory Sutherland,0,51143
user,The essence of an attractive man. He's comfortable in his own skin. He knows where he's going. He has fun while he's going there. ,The Essence Of An Attractive Man | Alex Hormozi,0,4592
assistant,"If those are three ideals, you have direction in your life. You're internally comfortable. The fun part is what makes partially attractive. If you just know with all your soul you're going somewhere, people will want to rally behind you. Even if you're not having fun, even if you're not that comfortable in your own skin. On the flip side, if you don't know where you're going and you don't even have much fun, but you're like, that guy is comfortable. Say what you want. If you just had one, and if you just have a load of fun and you don't know where you're going and you're not that comfortable, you'll still have people. ",The Essence Of An Attractive Man | Alex Hormozi,4652,27508
user,"Why do you start training? I think I always wanted to just be a bigger guy. I remember there's one point when I ended up getting mugged on a bus. Yeah, these two guys came on and basically just started fucking with me and then wanted to take my money. And I felt completely useless. I couldn't do anything about it. I was like a little skinny kid back then. So I was shocked by the whole experience and I felt like completely unprepared for any kind of confrontation that I thought, well, I need to put on some size. Maybe I should learn how to fight, but the easiest thing for me to do right now is just to look like the type of guy that you probably wouldn't want to get in a fight with. It's been pretty good, the fact that I've been able to put on size. I'm not the type of person that people come up to and want to start a fight with, which is good most of the time. ",Why Did You Start Going To The Gym? | Mike Thurston,0,37150
user,Control freak is a word people with low standards use to describe people with high standards. ,Control Freak Or High Standards? Alex Hormozi,60,4911
assistant,"Most people feel really lonely when you want something that doesn't currently exist. You're trying to pull something from your mind into reality and you want it done a certain way and if it's not done that way it's not what you imagined. People on the outside will throw stones and call you names that they think will change your behavior and get you to stop. The more I have been the person trying to pull things into reality, the more I've tried to weather and build defenses against those things so that when those stones get hurled at you by being called a control freak or by saying you micromanage things or that You have incredibly high standards. The answer is yes, because I want it done right the first time. If you have enough will, it's going to get done the way that I want it to get done regardless. And it will be less painful if we just do it right the first time, because we will still have to do it. And you may have to do it three or four more times, but eventually you will just succumb to the fact that we're going to do it this way. All of the great things that have happened for humanity have been from one man or woman who had an idea and just wouldn't let people shake it from them. ",Control Freak Or High Standards? Alex Hormozi,5171,57360
user,"Seventy percent of why you weigh. what you weigh can be explained by genetics. And this is out of Dr. Robert Ploeman's book Blueprint. Now, this isn't to say if you get born on a desert island where there's no food, guess what? You're going to be thin. But on average, seventy percent of your BMI correlates with your parents. The way that they've been able to do this is by doing twin studies that are separated at birth. So you manage to keep the genetics the same, but put them into different environments. What percent do you think this is influenced by genetics? Eye color. Hundred percent. Ninety five percent. Height. ",How Much Of Who You Are Is Based On Your Genetics? | The Iced Coffee Hour,140,28348
assistant,Hundred percent. Eighty five percent. How is height eighty percent? Is that also like your diet? Of course. ,How Much Of Who You Are Is Based On Your Genetics? | The Iced Coffee Hour,28528,33651
user,How well fed are you? How well rested are you? ,How Much Of Who You Are Is Based On Your Genetics? | The Iced Coffee Hour,33671,35532
assistant,I think sleep correlates with height actually quite significantly. ,How Much Of Who You Are Is Based On Your Genetics? | The Iced Coffee Hour,35592,37874
user,Almost definitely. ,How Much Of Who You Are Is Based On Your Genetics? | The Iced Coffee Hour,37894,38534
assistant,So are you saying I could theoretically be taller had I eaten better and slept more? Yeah. But what if I did both of those perfectly and I still end up at the... Do you think that I would be even shorter? ,How Much Of Who You Are Is Based On Your Genetics? | The Iced Coffee Hour,38594,47699
user,Yeah maybe. You might be at the upper bracket of exactly how tall you can be. ,How Much Of Who You Are Is Based On Your Genetics? | The Iced Coffee Hour,47739,50961
user,"common issue that fathers encounter. Wife is pregnant, future dad to be nine months deep. Dad doesn't feel like he cares about child. Dad doesn't have any change in paternal instinct. Dad doesn't have any cascade. ",The Bond Develops After Birth For Dads | Mary Harrington,140,11158
assistant,The bond develops after birth for dads. It develops. And then there's plenty of evidence. ,The Bond Develops After Birth For Dads | Mary Harrington,11178,14841
user,"But they feel guilt and shame. And I remember where I sat in Austin with this room, a hundred millionaire, a hundred millionaire, billionaire, millionaire, millionaire, a hundred millionaire. And it was one of these. you know, guys, if anyone's got anything that they wanted a bit of advice on, we've got a room of people that are pretty capable in here and you can say what you want. This dude was like, wife's eight months pregnant, don't think I'm gonna love the kid, what do I do? And dude sat across from him was like, give it six months after the birth, everything will change. But that fear and the guilt and the shame, and can I tell my partner, does this mean I don't love my partner, does this mean I'm gonna be a terrible father? All of these things from that episode, I haven't had so many tags and messages from guys in a really long time. I thought I was broken, I thought I was defective, or I am going through this right now. My wife is X months pregnant or the child is three months old. I'm like, I just feel nothing for this kid. ",The Bond Develops After Birth For Dads | Mary Harrington,14861,58265
assistant,And it just takes longer for men. ,The Bond Develops After Birth For Dads | Mary Harrington,58526,59829
user,"difference between ethics and meta-ethics. In order for me and you to have a discussion about ethics, our meta-ethical foundation, we need to agree on that because out of that, if we don't, the entire ethical discussion on top will just continue to fall back to, so you can't discuss the stuff that happens on top unless you discuss the stuff that's underneath. It's the entirety of the trans debate. If you can't agree on the definition of words, the argument about the words and what they then refer to just collapses in on itself and continuously just falls back to an argument about the definition of words. ",Difference Between Ethics & Metaethics | Alex O'Connor,0,32118
assistant,"If you look at the so-called ethical debate around gun laws in America, for example, people are talking about statistics. X many people die per year. Oh, well, don't you know that more children are killed by swimming pools? If we ban certain types of weapons or blah, blah, blah, that this many less people will die. All these kind of things are just descriptive factual statements. People like to dispute with each other and that's why they like to say we have the facts on our side but the actual ethical question that undergoes it all is hardly ever even reached. ",Difference Between Ethics & Metaethics | Alex O'Connor,32218,55215
user,How do you know when you're quitting because you're being a bitch? And how do you know that you're moving on from something that's no longer worthwhile? ,How To Know When To Quit | Alex Hormozi,0,5590
assistant,"I won't quit if no new information has come to light. If I say I'm going to do this based on these assumptions, if those assumptions have still held, then it's a push situation. If there's new data that's come to light that changes the nature of why I'm pushing or the outcome for what I'm going to get from pushing or the way that I'm pushing is incorrect, then I would, quote, quit. Everything is a pivot except for stopping. And if you continue to pivot and you continue to push, either of those are activity. You will stumble upon something that does work, in which case do more of it. ",How To Know When To Quit | Alex Hormozi,5730,35725
user,the Barbie movie. What did you learn after the release? Did you reflect on sort of what that did culturally? ,The Message Behind the Barbie Movie | Mary Harrington,0,5673
assistant,Did it do anything culturally? ,The Message Behind the Barbie Movie | Mary Harrington,5873,6974
user,"I think there was an awful lot of conversations around what true feminist power, feminine power means, whether or not there is still this rampant patriarchy that is kind of keeping women down, the right wing reaction and there was the left wing re-reaction to the right wing reaction and all the rest of it. I thought it was interesting. ",The Message Behind the Barbie Movie | Mary Harrington,7154,23006
assistant,"My favorite read on the Barbie movie was that it was a straightforwardly reactionary text. and that it was arguing fundamentally against feminism. The embodied differences between men and women, there was nothing progressive or feminist about it at all. ",The Message Behind the Barbie Movie | Mary Harrington,23066,34933
user,"How so? What would you say to the people who are like, how could you say this? Pushing back against men and men were on the receiving end of all of the jokes and they laughed at them and all the rest of the things. ",The Message Behind the Barbie Movie | Mary Harrington,34993,43856
assistant,"But pregnant Barbie was expelled from the Barbieverse. I mean, there's no darker commentary on the boundaries of liberal feminism. I mean, this is what I spend my entire professional career harping on about, Chris, is the fact that liberal feminism has a mother-shaped blind spot. ",The Message Behind the Barbie Movie | Mary Harrington,44036,58327
user,"If you fake bravery when you're terrified, that is bravery. And I kind of feel like motivation is the same thing. If you do the thing when you're feeling unmotivated, that is motivation. ",Can You Fake Motivation? | Jocko Willink,380,12387
user,"State agencies would be a lot better if they actually were forced to list the downsides of a property as well as the upsides. Because the shrewd way to choose a house is to say, what do other people hate? that I don't mind? So an example in my case would be next to a railway line, absolute bonus. I love trains. They stop at midnight. They don't keep you awake. I never go to bed before midnight anyway. I'd actually pay extra to have trains going past my house. equally my children have left school so the school catchment area can be some crackheads. academy doesn't bother me because my kids are twenty two the third one which will be a massive bonus to me. i couldn't believe my parents in law once didn't buy a beautiful georgian house because he was next to a pub. i actually knew some people who lived next to a pub and they had such a good relationship with the landlord they could actually order over the fence. So if they had a barbecue they could just go four pints of the usual. To a lot of people being next to a pub is an absolute nightmare. If you're completely deaf go and buy a place in the Heathrow flight path because it's not going to bother you but it's going to bother everybody else. That's the sort of game theoretic approach of house hunting. ",Game Theory Approach to House Hunting | Rory Sutherland,0,55518
user,"In the past, only the paranoid survived, but in the present, only the optimists thrive. Given the fact that you can't predict the future, you have to have some sort of fantasy about how the world's going to go. And that fantasy can either be negative or positive. So why not pick one that's enjoyable? Just pick one that makes the world seem a little bit rosier and assume that the glass is half full. And this is so wild for me to say, because six, seven years ago, I was very conservative, very risk averse, but it wasn't just showing up in my actions. It was showing up in the way that I perceived the world too. Whereas now it's kind of like, prepare for the worst, hope for the best, is kind of, I guess, how I would set myself up. Still, in terms of actions, very risk averse, but in terms of the way that I see the world, pretty optimistic and pretty hopeful. ",In The Past Only The Paranoid Survived | James Smith,0,37068
user,"The kind of person you want to marry isn't something that everybody wants. It's something the value of which you only discover on long-term familiarity. What you want is an air fryer girlfriend or a Japanese toilet girlfriend, not a Corvette girlfriend. You want something which actually you know the value of fully because over long-term exposure, they're actually technically called in economics, they're called experience goods. What's interesting about an experience good is that it's something the value of which only becomes apparent with use. This is terrible using that economic term. to refer to relationships. ",The Kind Of Person You Want To Marry | Rory Sutherland,0,30854
user,"I can't remember the numbers exactly, but South Korea you'll know has the lowest fertility rate in the world. ",The Lowest Fertility Rate In The World | Louise Perry,220,4253
assistant,"For every one hundred South Koreans, there will be four great-grandchildren. ",The Lowest Fertility Rate In The World | Louise Perry,4293,8317
user,Right. ,The Lowest Fertility Rate In The World | Louise Perry,8497,8817
assistant,Like there's never been a plague that has knocked out that many people. Ninety-six percent extinction rate over the next hundred years. Incredible. Of Koreans. Remembering that we shut down the entire world for something that kills one to two percent of people. ,The Lowest Fertility Rate In The World | Louise Perry,10199,20789
user,Yeah. It's crazy. It's the most incredible evolutionary bottleneck that we're going through. ,The Lowest Fertility Rate In The World | Louise Perry,21009,25113
user,"What is your assessment of Ben Shapiro's debating style, his ethical consistency, his ability to deploy logic, et cetera, et cetera? ",Alex O'Connor's Experience Debating Ben Shapiro,0,8875
assistant,"He has obviously an incredibly high verbal IQ. He constructs a sentence out of nowhere and do it very quickly. And he's also very difficult to interrupt. Not that I particularly wanted to. He would throw sort of maybe two or three points out at once and you want to bud in and do them one by one. You don't want to be rude, of course. So I let him finish, but it was amazing how they just glued together into one wall of text. I think in many ways he matches the energy that he's given. And so taking him seriously and listening to what he's saying and being willing to concede a point to him, he will do the same thing. It's a hidden humility because it comes out not in the attitude. He's not going to like give way to you emotionally. He's not going to be like, Oh, you're right. If you pay attention to the way he's constructing an argument and changing it subtly based on your responses, you know that he really is listening and really is trying to engage with what you're actually saying. And that's the kind of humility that I don't think can really be faked. ",Alex O'Connor's Experience Debating Ben Shapiro,8915,53453
user,"Imagine how good you'd be at something you loved if you're winning at something that you hate. Committing to decisions that you feel drawn toward making often makes you feel nervous. Changing a job or leaving a relationship or moving to a new city, it's often hard to let go of the fear. His justification is that you absolutely can. Because if you're not happy right now, you're not risking anything in any case. What's the worst that could happen? You leave a job that you hate to take a chance on one that you love, fail, and still have the one that you hate there to go back to. That's still a success. In fact, it's more than a success because you closed the loop that you had in your mind that was ramping up anxiety costs for ages and ages in the back of your mind, and you don't need to worry about it anymore. And this is the difference in life between playing to win and playing to not lose. How do you know when to give up the good for the great? How would you even know what good and great are? If you're succeeding at something that you hate, imagine how amazing you'd be at something that you loved. ",The Power of Succeeding in Something You Hate,0,54774
user,"Everybody would say that a charity donation should be sent out on the cheapest paper possible because you should minimize your marketing cost. What we found is that when you put slightly more expensive paper in the donation envelope, slightly more people give, but people give much more large donations. So the volume of donations over fifty or a hundred pounds was significantly increased. That's unconscious. It's probably, if this thing is flimsy, there may be a certain degree of reciprocation in that, which is they sent me a nice bit of paper, I owe them fifty quid. Why it works, you could come up with four or five different possible explanations. Those kind of things are really fascinating because they belong to that field of activity which you can only prove through testing. Market research won't tell you the answer. Pure theory won't tell you the answer. You have to test. ",Heavyweight Paper Increases Charity Donations | Rory Sutherland,0,41652
user,"Unspoken expectations are premeditated resentments. Jesus Christ, Neil Strauss, the guy that wrote the game, who is now kind of this super aligned awakened family man, awesome quote from him. You're talking about that. I will maybe keep my feelings to myself. I won't really mention something that's either bugging me or that I wish that I would bring up, but you get the sense that the other person should know or might know or could know or whatever. And after a while, you almost end up building a conversation with yourself about the thing that you never said to the person who didn't know it. ",Unspoken Expectations Are Premeditated Resentments | Mike Thurston,0,29337
user,"The real breakthrough. things happen backwards, which is Viagra, penicillin. What happened was it was intended as an angina remedy, Viagra. And there are two stories about it. One of which is that the nurses noticed people on the trial when they came in for their kind of checkup. They were sitting in a really weird way. The other story I've heard is that at the end of the trial, they were told, well, could you hand back any unused pills you have? To which the response in every previous trial had been, yes, sure, here they are. And in this trial went, no! There's also a fascinating story, which is that a German pharmaceutical company got there first, noticed the side effect, and immediately rejected the drug. In other words, any angina cure that caused people to go around in a priapic state of tumescence was obviously no good as an angina medication, and they failed to see beyond it, which is that. ",How Viagra Was Accidentally Invented | Rory Sutherland,0,47278
user,"I dated a professional athlete great at what he does. There's not a lot of room for emotion to be involved. It's either true or it's not true or you're gonna get your neck broken. He could date whoever he wanted or sleep with whoever he wanted. And we were like arguing about something and I was like, well, why would you date me if like, I'm the person you date if you want like a challenge? And he just went, why would any man want a challenge in their relationship? In that moment was like, Oh my God, I thought it was like hot to you. I thought it was like what guys wanted. I thought it was like feisty. Like I apologize. ",Should You Be Challenged In A Relationship? |  Whitney Cummings,0,30189
assistant,"Well, especially if you're dating somebody that is high performing in any realm has goals. If you're working that hard in the office, you really want to come home and be like, right. There's that to do list done. I wonder what fires I need to fight when I step through the front door as well. ",Should You Be Challenged In A Relationship? |  Whitney Cummings,30409,43497
user,"I won't post selfies online. But the point where I realised I didn't want to post selfies was just after I ran over the finish line of a marathon a couple of years ago. And at that point I think I had maybe ten thousand followers on Twitter and I took a photo of myself having crossed the finish line looking like hell. I nearly pressed send and then I was like, whoa, don't do that. I did not post the selfie of myself having just crossed the finish line. Why? Because I realised if I did, probably seventy five percent of the people who follow me would say, great, well done, congratulations. And I get lots of love. The other twenty five percent would be the people who hate follow. There would have been one mean comment which would have just crushed me and it would have ruined my day. And I thought, what's the easiest way of not experiencing that one mean comment? Don't post the picture. But it's more than that, it's also that it exposes something intimate and personal. That moment was for me and it was for my family and for the people who supported me. It wasn't for general consumption. No selfies. No selfies, no pictures of my home. No pictures of my child, no pictures of my husband. No discussing my husband, my child or my home, except in the most general terms. I have no right to mine that for content. ",What Is Digital Modesty? | Mary Harrington,0,56231
user,"Oliver Berkman has this other idea about choosing in advance what you're going to suck at. For a period of time, you're going to work on your business, and you're going to grow your net worth, or you're going to try and double the revenue of your business, or you're going to try and get a raise, or get a promotion, or do whatever. That period of life, just as important as what you're going to do, is what you prepared to sacrifice. Or if you need to stay late in the office three nights a week for the next six months so that your boss sees the work that you're doing or so that you get more sales in, your training's probably going to take a hit. And when you start to see your condition or your fitness depreciate over time, if you're a Type A go-getter, you can feel uncomfortable and say, that shouldn't be happening. And then you take your eye off the ball of the thing that was supposed to be your thing for the next six months. and then go, I'll only stay late in the office one night a week, and I'll fit training, I'll slot training in two more nights. That wasn't the plan. The plan was put everything into this one thing, level myself up, and then play catch up with everything else to bring myself back up to baseline. Choosing in advance what you want to suck at is like a really, really good tactic. ",Choose In Advance What You're Gonna Suck At | Mike Thurston,0,52845
assistant,"That thing that sucks at the moment, it's not going to suck later on. Precisely. You can easily switch out the suck. ",Choose In Advance What You're Gonna Suck At | Mike Thurston,52885,57490
user,"the brain and body are intimately linked. If you want to improve your body, do something for your mind. If you want to improve your mind, do something for your body. At a macro level, it's clear that we should all be getting that hundred and fifty to two hundred minutes of zone two per week or walking a lot. If you live in a big city, you're probably getting that. But then also getting your heart rate up to max heart rate once a week, doing some sprint type stuff in whatever format is safe for your body. Some people it's swimming, some people it's rowing, some people it's running. And then everyone should be doing at least six sets of resistance training per muscle group per week, minimum, hard sets. To failure, okay. Maybe, maybe not close to failure. Yeah, probably. And especially the groups that have been, let's just say, averse to weight training, right? Typically women, older folks, although now more women weight train because they understand that in the absence of a lot of injected or prescription anabolic hormones, they're not going to get enormous. ",Training Regimen To Sharpen Your Mind | Andrew Huberman,0,44729
user,"I want to feel more like a man when I've still got kind of the body of a boy. I want to be more attractive to women and I want to be more comfortable. All of these things are the pure, beautiful reasons why guys start going to the gym. ",The Beautiful Reasons Why Men Go To The Gym  | Mike Thurston,60,10354
assistant,"I don't understand why all men don't want to try and improve their physique and the way they look. So much of what I have achieved has come from a physique. It's crazy how many doors it's opened for me, but at the same time, the confidence that it gives you. If you are unhappy about your life or there's something not going right, the easiest thing you can do is just to at least try and sort out your physical appearance. And usually once you sort that out, good things start coming after that. ",The Beautiful Reasons Why Men Go To The Gym  | Mike Thurston,10414,33074
user,"Bars set pretty low as well. If you do push per leg split three times a week for a year, you're probably in the top one percent as well. ",The Beautiful Reasons Why Men Go To The Gym  | Mike Thurston,33234,38982
assistant,"That's really all you need. I think a lot of people, they get confused and they think, oh, in order to look like that, if I want to look better, then I have to go to the gym six times a week and I have to start eating this boring stuff every single day. In reality, you don't need to do that. It's just the consistent efforts every single week. Most people, they go through periods where everything's going good and then it just stops. ",The Beautiful Reasons Why Men Go To The Gym  | Mike Thurston,39042,57209
user,"I worry to the point that someone's reality in the online world could be better than their reality outside of it. A few weeks ago I was playing Call of Duty and this lad comes into our lobby to play with us and he was level like a thousand and me and my mates just thought, I bet you're a f***ing savage. He got twenty kills in a game. This guy's probably like a fifteen year old. He has got a level of status from playing video games that strangers are giving him credit. And then I was thinking, this is dangerous because he probably gets more recognition, more compliments, more credit from a video game than he ever could in his life at fifteen. The way we're creating a world that can help people, especially men, medicate their primitive needs without the need to leave their bedroom, exist in society, even work in some respects. Why would I work for forty hours and be potentially someone of no significance doing this job, whereas I could have real significance being in this virtual world, World of Warcraft or wherever. And video games are only getting better, where there's more cooperation, more teamwork, more strategy. As we see even gamification of things online being made to the point to really tap into human psychology, ",The Dangers of Video Games | James Smith,60,55512
user,"most difficult, scary, terrifying things to do is to regularly just keep telling the truth over and over again. To not people please, to not be bitter or resentful, posture, to try and inflate what it is that you've achieved or downplay it, to just say what it is. Which is really the path of least resistance because you don't need to create this big fucking mirage of stuff that's all hiding what's actually going on. And yet for some reason that seems to be just very, very difficult to do. ",The Scariest Thing To Do Is Regularly Tell The Truth | Seerut Chawla,0,27764
user,"Scene, business, family, pick two. You can be a part of the scene, you can be successful in business, you can be a great part of your family, but it's really, really, really rough to do all three. ","Scene, Business, Or Family-Pick 2 | Mike Thurston",0,7873
assistant,"The most difficult thing I've had now, particularly when I go through phases where I'm super motivated and I want to grow, it's like the friendship aspect and the relationship aspect takes a hit. If you're trying to go full steam ahead with your business, I've noticed when I've been in a relationship, any spare time I have, I have to devote that to my partner, which then means I have to my friends off. Whereas let's say for example I was single then that gives me an opportunity to spend more time with my friends. Like to try and juggle everything is really difficult. ","Scene, Business, Or Family-Pick 2 | Mike Thurston",7933,32238
user,Do you think it's so difficult for people to publicly advocate for the problems of men and boys? ,The Solution To Men’s Problems | Konstantin Kisin,60,4993
assistant,"Because victimhood doesn't work for men the way it works for women. We don't feel sorry for men. And rightly so, by the way. Biologically, men are disposable in a way that women aren't, for the obvious reasons, if you have a tribe of Ten men, ten women, you send the women off to war, you're screwed. You send the men off to war, one comes back, you can still replenish the population. So men are disposable, always will be, much more than women. And so we don't feel sorry for men in the same way. And I'm not advocating that we feel sorry for men because I don't believe that's the solution to men's problems. The solution to men's problems is for men to be better. ",The Solution To Men’s Problems | Konstantin Kisin,5213,37691
user,What's that mean? ,The Solution To Men’s Problems | Konstantin Kisin,37911,38311
assistant,"You know what I mean. Look at you. This is what your entire life is spent on bettering yourself. physically, emotionally, psychologically, mentally. You're obsessed with performance. You're obsessed with being better. You're obsessed with being happier, more fulfilled, all of these things. It's a pursuit of your own greatness. ",The Solution To Men’s Problems | Konstantin Kisin,38731,55085
user,What do you think people get wrong about self-worth and where it comes from? ,What Do People Get Wrong About Self Worth? | Seerut Chawla,0,3473
assistant,"Self-worth does not come from other people inflating you. That doesn't do anything. It's this whole like validation. You invalidated me. So what? You're an adult. It doesn't touch the sides. The thing it does is make people constantly dependent on more from those around them, but actual self-worth. is earned through surviving things and setting a challenge for yourself and actually accomplishing it. Keeping your word to yourself, develop competence in something, have a purpose that makes you excited to be alive. It'll give you that grounded sense of selfishness that changes how you feel in the world. ",What Do People Get Wrong About Self Worth? | Seerut Chawla,3593,39306
user,I think you've just described probably the big changes that I made over the last decade. ,What Do People Get Wrong About Self Worth? | Seerut Chawla,39446,43589
user,Tell people about the average American. ,You Don't Want To Be An Average American | James Smith,0,1710
assistant,"Average American is obese, divorced with less than one K in the bank. So by doing what everyone else does, it seems like a safe route. It's actually a reliable way to achieve a life that you don't want. ",You Don't Want To Be An Average American | James Smith,1870,11096
user,"Exactly. Yeah. So many people are fighting to do the normal thing. The normal thing is to play it safe. The majority of people are pessimists because the majority of optimist people found their way out of the gene pool. There's going to be some absolute experts in human evolution. They're going to be like, huh. But ultimately, any single human through hundreds of thousands of years, oh yeah, we'll get across that river, out the gene pool. Oh, it's not that cold out, out the gene pool. The evolution is all of the people that are risk averse, worried about things going wrong and avoiding all the opportunities that are around them to the point that they don't take risks. But now we have this massive primal mechanism of fear that is supposed to keep us alive. And now we're associating that mechanism of fear to really trivial stuff like how does my CV look? What if I ask the girl for a number and she says no? We're using this massive, primitive, keep us alive mechanism to everyday tasks, and it's keeping people from doing the one thing. ",You Don't Want To Be An Average American | James Smith,11196,56454
assistant,"It's like, in the past, only the paranoid survived. ",You Don't Want To Be An Average American | James Smith,56474,59340
user,"If you're succeeding, it's something that you don't enjoy. Imagine how great you'd be at something you love. ",When You're Succeeding At Something You Don't Enjoy,0,4030
